id,brand,item_name,category,description,serving_amount,serving_unit,serving_label,calories,fat_g,carbs_g,protein_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,potassium_mg,source_type,source_date,source_detail,source_url,region,is_manual_override
179856,Applebee's,Kids Grilled Chicken Alfredo,Entrees,"Kids Grilled Chicken Alfredo, Kids Main Meal",,,,670,41,39,35,2,5,1290,175,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
10118,Applebee's,Kids Kraft Macaroni & Cheese,Entrees,"Kids Kraft Macaroni & Cheese, Kids Main Meal",,,,310,9,44,11,2,10,830,15,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
60005,Applebee's,Kids Mozzarella Sticks,Appetizers & Sides,"Kids Mozzarella Sticks, Kids Sides",,,,330,16,30,16,3,5,970,40,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
924702,Applebee's,"Kids Sundae, Hot Fudge",Desserts,"Kids Sundae, Hot Fudge, Kids Sundaes",,,,330,15,46,5,,39,140,45,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
924704,Applebee's,"Kids Sundae, Strawberry",Desserts,"Kids Sundae, Strawberry, Kids Sundaes",16,fl oz,,260,12,35,3,0,29,85,45,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
120278,Applebee's,Lemon Olive Oil Vinaigrette,Toppings & Ingredients,"Lemon Olive Oil Vinaigrette, Available In: House Salad, Side Salads",,,,150,16,1,0,0,0,370,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
924681,Applebee's,Lettuce Cup,Toppings & Ingredients,"Lettuce Cup, Burger Substitutions",,,,5,0,1,0,,,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
10234,Applebee's,Loaded Baked Potato,Appetizers & Sides,"Loaded Baked Potato, Sides & Extras",,,,590,35,59,12,4,4,1270,90,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
10235,Applebee's,Loaded Garlic Mashed Potatoes,Appetizers & Sides,"Loaded Garlic Mashed Potatoes, Sides & Extras",,,,430,26,40,10,4,5,900,50,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
10253,Applebee's,Mexi-Ranch,Toppings & Ingredients,"Mexi-Ranch, Available In: House Salad, Side Salads",,,,140,14,3,,0,2,530,10,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
10126,Applebee's,Mozzarella Sticks,Appetizers & Sides,"Mozzarella Sticks, Appetizers",,,,860,43,77,41,7,12,2450,100,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
951541,Applebee's,Neighborhood Double Burger,Burgers,"Neighborhood Double Burger, Classic Fries, Burgers",,,,1400,95,91,48,8,7,2850,120,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
924614,Applebee's,"Neighborhood Nachos, Beef",Appetizers & Sides,"Neighborhood Nachos, Beef, Appetizers",,,,1940,130,120,76,12,13,4440,275,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
179842,Applebee's,"Neighborhood Nachos, Chicken",Appetizers & Sides,"Neighborhood Nachos, Chicken, Appetizers",,,,1830,117,118,79,11,12,4910,285,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
60063,Applebee's,Oriental,Toppings & Ingredients,"Oriental, Available In: House Salad, Side Salads",,,,250,22,13,0,0,13,80,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
10023,Applebee's,Oriental Chicken Salad,Salads,"Oriental Chicken Salad, 1 Breadstick, Salad Dressing, Salads",,,,1560,103,120,40,12,44,1610,65,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
924685,Applebee's,Oriental Chicken Salad Wrap,Sandwiches,"Oriental Chicken Salad Wrap, Side of Fries, Sandwiches & More",,,,1880,112,175,43,11,37,2910,65,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
10056,Applebee's,Oriental Grilled Chicken Salad,Salads,"Oriental Grilled Chicken Salad, 1 Breadstick, Salad Dressing, Salads",,,,1430,89,104,56,11,52,2020,150,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
924686,Applebee's,Oriental Grilled Chicken Salad Wrap,Sandwiches,"Oriental Grilled Chicken Salad Wrap, Side of Fries, Sandwiches & More",,,,1680,95,149,59,10,37,2810,150,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
10106,Applebee's,Quesadilla Burger,Burgers,"Quesadilla Burger, Classic Fries, Burgers",,,,1620,106,97,69,8,6,3630,200,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
924607,Applebee's,Ranch,Toppings & Ingredients,"Ranch, Available In: Boneless Wings, Initial Order, Boneless Wings, Refill Order, Bone-In Wings, Boneless Wings, Double Crunch Bone-In Wings, Fried Cheetos Cheese Bites, The Classic Combo, Limited Time Offers, Appetizers",,,,160,16,2,,0,1,300,5,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
951565,Applebee's,Ranch,Toppings & Ingredients,"Ranch, Available In: House Salad, Side Salads",,,,45,0,12,0,0,10,5,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
943940,Applebee's,"Riblets & Chicken Tenders, Family Bundle",Entrees,"Riblets & Chicken Tenders, Family Bundle, Family Bundles",,,,11410,635,956,477,68,314,26990,1305,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
943939,Applebee's,"Riblets, Family Bundle",Entrees,"Riblets, Family Bundle, Family Bundles",,,,8810,467,778,379,64,276,19400,945,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
951504,Applebee's,"Riblets, Initial Order",Appetizers & Sides,"Riblets, Initial Order, Limited Time Offers",,,,1140,66,69,69,7,14,1640,180,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951505,Applebee's,"Riblets, Refill Order",Appetizers & Sides,"Riblets, Refill Order, Limited Time Offers",,,,710,38,54,37,5,1,1240,85,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
10175,Applebee's,Shrimp 'N Parmesan Sirloin,Entrees,"Shrimp 'N Parmesan Sirloin, Steaks & Ribs, Includes Fixed Sides",,,,900,51,49,66,7,7,2800,300,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
951543,Applebee's,Sizzlin' Butter Pecan Blondie,Desserts,"Sizzlin' Butter Pecan Blondie, Desserts",,,,1040,59,116,13,2,71,910,160,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
924698,Applebee's,Sliced Strawberries w/ Vanilla Yogurt,Appetizers & Sides,"Sliced Strawberries w/ Vanilla Yogurt, Kids Sides",,,,100,1,20,4,,17,45,,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
943907,Applebee's,Southwest Chicken Bowl,Entrees,"Southwest Chicken Bowl, Bowls",,,,820,29,90,54,10,6,2220,150,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
10128,Applebee's,Spinach & Artichoke Dip,Appetizers & Sides,"Spinach & Artichoke Dip, Appetizers",,,,980,61,89,21,8,8,2670,25,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
150056,Applebee's,Steamed Broccoli,Appetizers & Sides,"Steamed Broccoli, Sides & Extras",,,,100,8,5,3,2,2,240,20,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
943906,Applebee's,Strawberry Balsamic Chicken Salad,Salads,"Strawberry Balsamic Chicken Salad, 1 Breadstick, Salad Dressing, Salads",,,,860,49,57,52,10,20,1810,150,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951544,Applebee's,Sugar Dusted Donut Dippers,Desserts,"Sugar Dusted Donut Dippers, Desserts",,,,1520,54,247,17,4,178,840,10,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951551,Applebee's,Sweet & Spicy Chicken Sandwich w/ Crispy Chicken,Sandwiches,"Sweet & Spicy Chicken Sandwich w/ Crispy Chicken, Side of Fries, Sandwiches & More",,,,1330,61,157,40,9,48,3500,85,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951552,Applebee's,Sweet & Spicy Chicken Sandwich w/ Grilled Chicken,Sandwiches,"Sweet & Spicy Chicken Sandwich w/ Grilled Chicken, Side of Fries, Sandwiches & More",,,,1190,47,138,55,9,47,3310,155,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
130845,Applebee's,Sweet Asian Chile,Toppings & Ingredients,"Sweet Asian Chile, Available In: Applebee's Riblets Plate, Steaks & Ribs, Includes Fixed Sides",,,,260,2.5,56,3,1,46,1440,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
924858,Applebee's,Sweet Asian Chile,Toppings & Ingredients,"Sweet Asian Chile, Available In: Applebee's Riblets Platter, Steaks & Ribs, Includes Fixed Sides",,,,430,4.5,93,5,2,76,2410,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
943880,Applebee's,Sweet Asian Chile,Toppings & Ingredients,"Sweet Asian Chile, Available In: Boneless Wings, Initial Order, Limited Time Offers",,,,110,0,31,0,0,31,40,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
943882,Applebee's,Sweet Asian Chile,Toppings & Ingredients,"Sweet Asian Chile, Available In: Double Glazed Baby Back Ribs, Steaks & Ribs, Includes Fixed Sides",,,,170,2,37,2,,31,960,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
943883,Applebee's,Sweet Asian Chile,Toppings & Ingredients,"Sweet Asian Chile, Available In: Double Glazed Baby Back Ribs, 1/2 Rack, Steaks & Ribs, Includes Fixed Sides",,,,90,1,19,,0,15,480,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
943901,Applebee's,Sweet Asian Chile,Toppings & Ingredients,"Sweet Asian Chile, Available In: Double Crunch Bone-In Wings, Appetizers",,,,260,2.5,56,3,1,46,1440,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
951560,Applebee's,Sweet Asian Chile,Toppings & Ingredients,"Sweet Asian Chile, Available In: Boneless Wings, Refill Order, Limited Time Offers, Classic Combo",,,,130,1.5,28,1,,23,720,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951562,Applebee's,Sweet Asian Chile,Toppings & Ingredients,"Sweet Asian Chile, Available in: Riblets, Initial Order, Limited Time Offers",,,,350,3.5,74,4,2,61,1930,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951564,Applebee's,Sweet Asian Chile,Toppings & Ingredients,"Sweet Asian Chile, Available in: Riblets, Refill Order, Limited Time Offers",,,,170,2,37,2,,31,960,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
943908,Applebee's,Tex-Mex Shrimp Bowl,Entrees,"Tex-Mex Shrimp Bowl, Bowls",16,fl oz,,710,27,91,30,10,6,2080,155,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
150049,Applebee's,The Classic Combo,Appetizers & Sides,"The Classic Combo, Appetizers",,,,2230,127,189,83,15,16,5920,195,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
924687,Applebee's,The Prime Rib Dipper,Entrees,"The Prime Rib Dipper, Side of Fries, Sandwiches & More",,,,1350,72,122,58,9,14,3940,80,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
943905,Applebee's,Thousand Island,Toppings & Ingredients,"Thousand Island, Available In: House Salad, Side Salads",,,,230,22,7,,0,7,370,25,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
179863,Applebee's,Three-Cheese Chicken Penne,Entrees,"Three-Cheese Chicken Penne, 1 Breadstick, Pasta",,,,1320,69,99,76,6,11,2620,330,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
10013,Applebee's,Tomato Basil Soup,Soup,"Tomato Basil Soup, Soups",,,,220,12,22,5,2,9,1270,25,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
150078,Applebee's,"Top Sirloin, 6oz",Entrees,"Top Sirloin, 6oz, Steaks & Ribs, Includes Fixed Sides",,,,550,23,43,44,6,5,1860,125,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
150077,Applebee's,"Top Sirloin, 8oz",Entrees,"Top Sirloin, 8oz, Steaks & Ribs, Includes Fixed Sides",,,,620,26,45,53,6,5,1980,155,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
10258,Applebee's,Triple Chocolate Meltdown,Desserts,"Triple Chocolate Meltdown, Desserts",,,,850,37,125,13,5,89,650,115,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
951547,Applebee's,Waffle Fries,Fried Potatoes,"Waffle Fries, Sides & Extras",,,,480,24,58,7,5,0,1350,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951548,Applebee's,Waffle Fries Basket,Fried Potatoes,"Waffle Fries Basket, Sides & Extras",,,,770,39,93,11,8,0,2150,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
924678,Applebee's,Whisky Bacon Burger,Burgers,"Whisky Bacon Burger, Classic Fries, Burgers",,,,1630,102,117,63,8,19,2890,160,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
179843,Applebee's,White Queso Dip & Chips,Appetizers & Sides,"White Queso Dip & Chips, Appetizers",,,,920,53,83,27,5,6,2630,80,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
951687,Arby's,"4"" Sesame Seed Bun",Toppings & Ingredients,"4"" Sesame Seed Bun, Toppings",69,g,,210,3.5,36,7,2,5,340,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
3674,Arby's,Apple Turnover,Baked Goods,"Apple Turnover, Desserts",199,g,,110,0,29,0,0,27,10,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
951587,Arby's,Arby’s Sauce Adds,Toppings & Ingredients,"Arby’s Sauce Adds, Slow Roasted Beef",481,g,,620,21,93,16,0,85,400,70,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951671,Arby's,Bacon & Cheese Croissant,Sandwiches,"Bacon & Cheese Croissant, Breakfast",123,g,,490,35,28,15,1,3,940,80,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951655,Arby's,Bacon Biscuit,Sandwiches,"Bacon Biscuit, Breakfast",140,g,,340,16,37,13,1,4,1420,30,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951660,Arby's,"Bacon, Egg & Cheese Biscuit",Sandwiches,"Bacon, Egg & Cheese Biscuit, Breakfast",171,g,,4990,26,41,21,4,4,1380,145,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951659,Arby's,"Bacon, Egg & Cheese Croissant",Sandwiches,"Bacon, Egg & Cheese Croissant, Breakfast",166,g,,470,28,37,18,1,4,1720,145,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951658,Arby's,"Bacon, Egg & Cheese Sourdough",Sandwiches,"Bacon, Egg & Cheese Sourdough, Breakfast",132,g,,430,26,29,18,1,4,1010,175,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951661,Arby's,"Bacon, Egg & Cheese Wrap",Sandwiches,"Bacon, Egg & Cheese Wrap, Breakfast",203,g,,630,38,47,24,2,5,1450,175,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951681,Arby's,Bacon- 3 half strips,Toppings & Ingredients,"Bacon- 3 half strips, Toppings",14,g,,70,5,1,5,0,1,250,15,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951626,Arby's,Bronco Berry Sauce Adds,Toppings & Ingredients,"Bronco Berry Sauce Adds, Sides & Snacks",218,g,,150,2.5,26,7,1,23,170,10,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951591,Arby's,Buffalo Chicken,Sandwiches,"Buffalo Chicken, Crispy Juicy Chicken",128,g,,430,18,65,4,2,39,210,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
150130,Arby's,Buffalo Chicken Slider,Sandwiches,"Buffalo Chicken Slider, Sliders, Kids Meals",154,g,,360,14,37,23,2,5,970,50,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
951601,Arby's,Buffalo Chicken Wrap,Sandwiches,Buffalo Chicken Wrap,9,g,,10,0,3,0,0,2,85,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951595,Arby's,Buffalo Dipping Sauce Adds,Toppings & Ingredients,"Buffalo Dipping Sauce Adds, Crispy Juicy Chicken, Sides & Snacks, Kids Meals",170,g,,550,29,65,6,6,0,1250,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951691,Arby's,Cheddar Cheese Sauce- 0.75 oz,Toppings & Ingredients,"Cheddar Cheese Sauce- 0.75 oz, Toppings",21,g,,25,2,2,0,0,0,180,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
3675,Arby's,Cherry Turnover,Baked Goods,"Cherry Turnover, Desserts",263,g,,150,0,38,0,0,36,10,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
951589,Arby's,Chicken Bacon Swiss,Sandwiches,"Chicken Bacon Swiss, Crispy Juicy Chicken",94,g,,430,18,63,4,1,33,360,30,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951657,Arby's,Chicken Biscuit,Sandwiches,"Chicken Biscuit, Breakfast",163,g,,470,22,46,23,2,5,1260,145,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951581,Arby's,Chicken Cheddar Ranch Sandwich,Sandwiches,"Chicken Cheddar Ranch Sandwich, Limited Time Offers",258,g,,350,9,59,8,1,51,220,30,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
943956,Arby's,Chicken Slider,Sandwiches,"Chicken Slider, Sliders",129,g,,370,18,28,23,2,0,1190,60,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
943961,Arby's,Chicken Slider,Sandwiches,"Chicken Slider, Kids Meals",28,g,,45,0,10,0,0,8,360,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
10357,Arby's,Chicken Tenders (3),Entrees,"Chicken Tenders (3), Crispy Juicy Chicken",440,g,,240,0,64,0,0,60,20,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
951593,Arby's,Chicken Tenders (5),Entrees,"Chicken Tenders (5), Crispy Juicy Chicken",77,g,,250,13,29,3,3,0,570,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
530,Arby's,Classic Beef ‘n Cheddar,Sandwiches,"Classic Beef ‘n Cheddar, Slow Roasted Beef",221,g,,470,19,45,29,3,9,1230,70,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
951590,Arby's,Classic Chicken,Sandwiches,"Classic Chicken, Crispy Juicy Chicken",94,g,,460,25,54,7,2,36,400,40,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
60098,Arby's,Classic French Dip & Swiss/Au Jus,Sandwiches,"Classic French Dip & Swiss/Au Jus, Slow Roasted Beef",195,g,,450,20,45,23,2,9,1280,50,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
951584,Arby's,Classic Roast Beef,Sandwiches,"Classic Roast Beef, Slow Roasted Beef",687,g,,970,29,158,22,2,138,590,90,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951634,Arby's,Crinkle Fries – Kids,Fried Potatoes,"Crinkle Fries – Kids, Kids Meals",13,fl oz,,0,0,0,0,0,0,50,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951621,Arby's,Crinkle Fries – Large,Fried Potatoes,"Crinkle Fries – Large, Sides & Snacks",91,g,,45,0,13,0,2,11,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
951620,Arby's,Crinkle Fries – Medium,Fried Potatoes,"Crinkle Fries – Medium, Sides & Snacks",117,g,,310,15,18,25,1,1,910,50,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
